date,game_id,home_team,away_team,venue_id_x,home_runs,away_runs,home_win,venue_name,venue_city,venue_state,venue_country,venue_timezone,venue_latitude,venue_longitude,venue_altitude,temp,wind_speed_x,wind_direction,condition_x,total_previous_matchups,home_team_wins_against,weighted_avg_runs_in_matchup,last_matchup_date,days_since_last_matchup,matchup_runs_std,matchup_trend,home_team_last_10_wins,away_team_last_10_wins,home_team_weighted_runs_scored,away_team_weighted_runs_scored,home_team_runs_std,away_team_runs_std,home_team_trend,away_team_trend,temperature,wind_speed_y,condition_y,venue_id_y,is_roof_closed,is_night_game,is_weekend,days_since_season_start,month,day_of_week,venue_avg_total_runs,venue_std_total_runs,venue_median_total_runs,venue_park_factor,venue_games_played,venue_avg_temp,venue_std_temp,venue_avg_wind_speed,venue_std_wind_speed,lhp_era,rhp_era,lhp_whip,rhp_whip,lhp_k_per_9,rhp_k_per_9,lhp_bb_per_9,rhp_bb_per_9,lhb_batting_avg,rhb_batting_avg,lhb_ops,rhb_ops,lhb_slg,rhb_slg,lhb_obp,rhb_obp,platoon_advantage_lhp_lhb,platoon_advantage_rhp_rhb,platoon_advantage_score,player_id,weighted_batting_avg,weighted_ops,weighted_slg,weighted_obp,last_10_games_hits,last_10_games_home_runs,last_10_games_rbis,days_since_last_game,performance_trend,consistency_score
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,621111,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,669711,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,690928,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,657136,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,608324,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,608701,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,596115,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,677161,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,677800,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,676477,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,657514,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,692225,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,676979,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,668941,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,663609,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,543243,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,672279,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,667463,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,695336,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,669467,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,669461,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,686780,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,680977,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,664854,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,607200,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,664208,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,691026,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,671056,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778432,Red Sox,Cardinals,3,18,7,1,Fenway Park,Boston,Massachusetts,USA,America/New_York,42.346456,-71.097441,,53,,"2 mph, Out To",Partly Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,,Partly Cloudy,3,False,True,True,5,4,6,14.0,10.03242577976733,11.0,1.5103734439834025,3.0,46.0,7.54983443527075,,,,5.259285714285714,,1.4564285714285714,,7.381071428571429,,3.378214285714286,,0.29857692307692313,,0.8421923076923077,,0.4782307692307692,,0.3639615384615385,False,True,-1,676475,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778434,Phillies,Dodgers,2681,8,7,1,Citizens Bank Park,Philadelphia,Pennsylvania,USA,America/New_York,39.90539086,-75.16716957,,56,,"9 mph, In From",Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,,Cloudy,2681,False,True,True,5,4,6,15.0,,15.0,1.6182572614107882,1.0,56.0,,,,,3.4459999999999993,,1.25,,10.708000000000002,,3.8868,,0.23431999999999997,,0.7272799999999999,,0.38848,,0.33880000000000005,False,True,-1,681082,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778434,Phillies,Dodgers,2681,8,7,1,Citizens Bank Park,Philadelphia,Pennsylvania,USA,America/New_York,39.90539086,-75.16716957,,56,,"9 mph, In From",Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,,Cloudy,2681,False,True,True,5,4,6,15.0,,15.0,1.6182572614107882,1.0,56.0,,,,,3.4459999999999993,,1.25,,10.708000000000002,,3.8868,,0.23431999999999997,,0.7272799999999999,,0.38848,,0.33880000000000005,False,True,-1,656941,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778434,Phillies,Dodgers,2681,8,7,1,Citizens Bank Park,Philadelphia,Pennsylvania,USA,America/New_York,39.90539086,-75.16716957,,56,,"9 mph, In From",Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,,Cloudy,2681,False,True,True,5,4,6,15.0,,15.0,1.6182572614107882,1.0,56.0,,,,,3.4459999999999993,,1.25,,10.708000000000002,,3.8868,,0.23431999999999997,,0.7272799999999999,,0.38848,,0.33880000000000005,False,True,-1,672578,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778434,Phillies,Dodgers,2681,8,7,1,Citizens Bank Park,Philadelphia,Pennsylvania,USA,America/New_York,39.90539086,-75.16716957,,56,,"9 mph, In From",Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,,Cloudy,2681,False,True,True,5,4,6,15.0,,15.0,1.6182572614107882,1.0,56.0,,,,,3.4459999999999993,,1.25,,10.708000000000002,,3.8868,,0.23431999999999997,,0.7272799999999999,,0.38848,,0.33880000000000005,False,True,-1,592836,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778434,Phillies,Dodgers,2681,8,7,1,Citizens Bank Park,Philadelphia,Pennsylvania,USA,America/New_York,39.90539086,-75.16716957,,56,,"9 mph, In From",Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,,Cloudy,2681,False,True,True,5,4,6,15.0,,15.0,1.6182572614107882,1.0,56.0,,,,,3.4459999999999993,,1.25,,10.708000000000002,,3.8868,,0.23431999999999997,,0.7272799999999999,,0.38848,,0.33880000000000005,False,True,-1,665561,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778434,Phillies,Dodgers,2681,8,7,1,Citizens Bank Park,Philadelphia,Pennsylvania,USA,America/New_York,39.90539086,-75.16716957,,56,,"9 mph, In From",Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,,Cloudy,2681,False,True,True,5,4,6,15.0,,15.0,1.6182572614107882,1.0,56.0,,,,,3.4459999999999993,,1.25,,10.708000000000002,,3.8868,,0.23431999999999997,,0.7272799999999999,,0.38848,,0.33880000000000005,False,True,-1,621381,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778434,Phillies,Dodgers,2681,8,7,1,Citizens Bank Park,Philadelphia,Pennsylvania,USA,America/New_York,39.90539086,-75.16716957,,56,,"9 mph, In From",Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,,Cloudy,2681,False,True,True,5,4,6,15.0,,15.0,1.6182572614107882,1.0,56.0,,,,,3.4459999999999993,,1.25,,10.708000000000002,,3.8868,,0.23431999999999997,,0.7272799999999999,,0.38848,,0.33880000000000005,False,True,-1,621383,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778434,Phillies,Dodgers,2681,8,7,1,Citizens Bank Park,Philadelphia,Pennsylvania,USA,America/New_York,39.90539086,-75.16716957,,56,,"9 mph, In From",Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,,Cloudy,2681,False,True,True,5,4,6,15.0,,15.0,1.6182572614107882,1.0,56.0,,,,,3.4459999999999993,,1.25,,10.708000000000002,,3.8868,,0.23431999999999997,,0.7272799999999999,,0.38848,,0.33880000000000005,False,True,-1,605400,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778434,Phillies,Dodgers,2681,8,7,1,Citizens Bank Park,Philadelphia,Pennsylvania,USA,America/New_York,39.90539086,-75.16716957,,56,,"9 mph, In From",Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,,Cloudy,2681,False,True,True,5,4,6,15.0,,15.0,1.6182572614107882,1.0,56.0,,,,,3.4459999999999993,,1.25,,10.708000000000002,,3.8868,,0.23431999999999997,,0.7272799999999999,,0.38848,,0.33880000000000005,False,True,-1,596146,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778434,Phillies,Dodgers,2681,8,7,1,Citizens Bank Park,Philadelphia,Pennsylvania,USA,America/New_York,39.90539086,-75.16716957,,56,,"9 mph, In From",Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,,Cloudy,2681,False,True,True,5,4,6,15.0,,15.0,1.6182572614107882,1.0,56.0,,,,,3.4459999999999993,,1.25,,10.708000000000002,,3.8868,,0.23431999999999997,,0.7272799999999999,,0.38848,,0.33880000000000005,False,True,-1,605452,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778434,Phillies,Dodgers,2681,8,7,1,Citizens Bank Park,Philadelphia,Pennsylvania,USA,America/New_York,39.90539086,-75.16716957,,56,,"9 mph, In From",Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,,Cloudy,2681,False,True,True,5,4,6,15.0,,15.0,1.6182572614107882,1.0,56.0,,,,,3.4459999999999993,,1.25,,10.708000000000002,,3.8868,,0.23431999999999997,,0.7272799999999999,,0.38848,,0.33880000000000005,False,True,-1,679032,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778434,Phillies,Dodgers,2681,8,7,1,Citizens Bank Park,Philadelphia,Pennsylvania,USA,America/New_York,39.90539086,-75.16716957,,56,,"9 mph, In From",Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,,Cloudy,2681,False,True,True,5,4,6,15.0,,15.0,1.6182572614107882,1.0,56.0,,,,,3.4459999999999993,,1.25,,10.708000000000002,,3.8868,,0.23431999999999997,,0.7272799999999999,,0.38848,,0.33880000000000005,False,True,-1,607208,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778434,Phillies,Dodgers,2681,8,7,1,Citizens Bank Park,Philadelphia,Pennsylvania,USA,America/New_York,39.90539086,-75.16716957,,56,,"9 mph, In From",Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,,Cloudy,2681,False,True,True,5,4,6,15.0,,15.0,1.6182572614107882,1.0,56.0,,,,,3.4459999999999993,,1.25,,10.708000000000002,,3.8868,,0.23431999999999997,,0.7272799999999999,,0.38848,,0.33880000000000005,False,True,-1,614179,,,,,0.0,0.0,0.0,,0.0,0.0
2025-04-06,778434,Phillies,Dodgers,2681,8,7,1,Citizens Bank Park,Philadelphia,Pennsylvania,USA,America/New_York,39.90539086,-75.16716957,,56,,"9 mph, In From",Cloudy,0,0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,,Cloudy,2681,False,True,True,5,4,6,15.0,,15.0,1.6182572614107882,1.0,56.0,,,,,3.4459999999999993,,1.25,,10.708000000000002,,3.8868,,0.23431999999999997,,0.7272799999999999,,0.38848,,0.33880000000000005,False,True,-1,676508,,,,,0.0,0.0,0.0,,0.0,0.0
